proxy_wallet,bot_score,cluster,kmeans,operator_id,operator_size,c_cadence_regularity,c_activity_247,c_size_regularity,c_breadth,c_burstiness,c_reaction,n_trades,active_hours,cv_gap,breadth_markets,max_trades_per_sec,reaction_alignment,realized_pnl_usdc,volume_usdc,roi_on_resolved,fill_win_rate
0x6cb72f03e61789a735348ce1eec1576fad550664,0.437280701754386,-1,1,,,0.0,0.5416666666666666,0.5263157894736842,1.0,0.3333333333333333,0.0,38,13,0.77743689924007,38,1,1.0,2.66,223.34,0.0119,1.0
0xb449092f841bd6893b21c017d9a3c4e88e211a89,0.43709677419354837,-1,1,,,0.0,0.5,0.5806451612903226,1.0,0.3333333333333333,0.0,31,12,2.57399332930917,29,1,0.0,-7.26,216.2,-0.0336,0.7742
0x01d94480e2a96cdd01fed071878b1adf82e0acd0,0.437,1,1,,,0.0,0.625,0.08,1.0,0.6666666666666666,0.0,50,15,4.8200836869810635,14,2,0.0,36.06,1071.47,0.0413,1.0
0x53bc0618f3358886f0e2f63be0b846a9ac58be7c,0.4368421052631579,1,1,op_001,146.0,0.0,0.625,0.07894736842105263,1.0,0.6666666666666666,0.0,38,15,1.2470481483452682,34,2,0.0,-10.65,845.48,-0.0126,0.7368
0xbdbb6b36474a97757963a40b554a88a222967bb8,0.4365781710914454,1,1,,,0.0,0.8333333333333334,0.13274336283185842,1.0,0.3333333333333333,0.0,113,20,1.7280719969595044,76,1,0.3333,26.74,223.76,0.1195,0.9469
0x331bf91c132af9d921e1908ca0979363fc47193f,0.43614868217054265,1,1,,,0.0,0.4166666666666667,0.20930232558139536,1.0,0.3333333333333333,0.7142,43,10,3.1513438568667977,15,1,0.8571,11.93,562.25,0.0212,0.8333
0xfa28c521b5c2c7c81dd55162cda73e401558c37e,0.4359589041095891,1,1,,,0.0,0.75,0.23972602739726026,1.0,0.3333333333333333,0.0,146,18,2.0627450232467317,35,1,0.4286,-119.64,812.27,-0.1542,0.3333
0x5a218c7ad04135830a45c41aaed7294df7809318,0.43480392156862746,1,1,op_001,146.0,0.0,0.16666666666666666,0.5098039215686274,0.875,1.0,0.0,51,4,1.7988097677263561,7,6,,0.0,127.76,,
0xa768af258c0a13499fd84cd5f1832e2659f10971,0.43478260869565216,1,1,,,0.0,0.875,0.06521739130434782,1.0,0.3333333333333333,0.0,46,21,2.0630704001080784,41,1,1.0,4.2,385.75,0.0112,0.9556
0x3e6e7ce8861f9a28a60f8751541e397b5a07913f,0.4346153846153846,1,1,,,0.0,0.75,0.23076923076923078,1.0,0.3333333333333333,0.0,52,18,2.038550182441412,43,1,1.0,1.3,144.71,0.0097,0.6042
0x901001186a9c9c61bdba0d472ac2c61a1d18df3e,0.43440860215053767,-1,1,op_001,146.0,0.0,0.08333333333333333,0.45161290322580644,1.0,1.0,0.0,31,2,2.4390051580648877,12,7,0.1429,-8.56,66.21,-0.1293,0.1613
0x993fe20a9ecfb7e3c072f7f8c3dcbf87243b35cb,0.4342424242424242,-1,1,op_001,146.0,0.0,0.16666666666666666,0.3393939393939394,1.0,1.0,0.0,165,4,5.828530312412542,20,9,,4.48,1253.98,0.0036,0.8788
0x2084d275ce3dc3f9cd27c32bfae8fd6e82aee384,0.4341836734693878,1,1,,,0.0,0.375,0.061224489795918366,1.0,1.0,0.0,49,9,2.5400504357194724,34,3,0.0,16.64,200.0,0.0832,0.3469
0x9480f51b9222a48d2a431768d392512f6e8c6797,0.4341463414634147,1,1,,,0.0,0.375,0.06097560975609756,1.0,1.0,0.0,82,9,1.9261194734112275,74,3,,-20.53,186.63,-0.1176,0.2
0xba6eac842ba24257266d0ab27643791170e7e245,0.434,1,1,,,0.0,0.625,0.06,1.0,0.6666666666666666,0.0,50,15,1.5173810915830772,39,2,0.0,0.93,184.13,0.005,0.78
0x29de3c62b7b49a2d2a062f93b6e659980a4bd9e6,0.43352893081761007,1,1,,,0.0,0.4583333333333333,0.22641509433962265,1.0,0.3333333333333333,0.579,53,11,5.023561406462329,16,1,0.7895,-25.62,373.1,-0.0687,0.4717
0x784bea8910e02f1d5eb222dac3e31b14ceb2f19e,0.43310810810810807,1,1,op_009,5.0,0.0,0.625,0.05405405405405406,1.0,0.6666666666666666,0.0,37,15,2.5563963412935427,15,2,0.2857,-33.23,208.91,-0.1591,0.3514
0x179955f270c1457d26bdac1b5c3553ccf36f3ca9,0.4330357142857143,1,1,op_006,12.0,0.0,0.625,0.05357142857142857,1.0,0.6666666666666666,0.0,112,15,3.058881015482691,38,2,0.0,0.66,112.0,0.0059,0.8661
0xeae021e8d5fb8e5d1da824b556e188d71251a5f5,0.43303030303030304,1,1,,,0.0,0.8333333333333334,0.10909090909090909,1.0,0.3333333333333333,0.0,55,20,2.043304016449322,55,1,,-55.31,71.31,-0.7756,0.0364
0x50b0b5be14f256bf15c63ae78b33be7214b27dc5,0.432843137254902,1,1,,,0.0,0.5833333333333334,0.4411764705882353,1.0,0.3333333333333333,0.0,34,14,2.2072224053929186,32,1,0.0,9.69,438.85,0.0221,1.0
0x6c1cda5055bd5e6d6268eef3b223e86f57da5650,0.43197674418604654,1,1,,,0.0,0.875,0.046511627906976744,1.0,0.3333333333333333,0.0,43,21,1.1835361357046603,43,1,,15.91,442.49,0.0377,0.9512
0xe66e258e930dc7483e15d7eb47a1baf87ac3601e,0.4319727891156463,1,1,,,0.0,0.3333333333333333,0.10204081632653061,1.0,1.0,0.0,49,8,4.381329825816642,9,3,,24.46,121.64,0.2011,0.3878
0x41fc0db187dee7ff532131126d8d3795e16aa467,0.4317204301075269,1,1,,,0.0,0.16666666666666666,0.3225806451612903,1.0,1.0,0.0,31,4,1.1451738107425566,21,10,,-5.95,187.35,-0.0318,0.9032
0x444cc4040268cdd802ff7120fd4ba8f73b7ed440,0.4316666666666667,1,1,,,0.0,0.4583333333333333,0.6,1.0,0.3333333333333333,0.0,35,11,2.4963435931163604,31,1,,14.18,287.6,0.0493,0.8571
0x5f211a24da4c005d9438a1ea269673b85ed0b376,0.4315217391304348,1,1,,,0.0,0.625,0.043478260869565216,1.0,0.6666666666666666,0.0,46,15,1.609670271992736,39,2,,1.11,116.04,0.011,0.1707
0x46d3b59ae36787b2d563267129066f69a7822c20,0.43125,1,1,,,0.0,0.625,0.041666666666666664,1.0,0.6666666666666666,0.0,48,15,2.138574623604558,8,2,1.0,-2.91,187.1,-0.0155,0.6458
0x2d0fbf6995692cc56f21171a9993be04436a81aa,0.43114576576576574,1,1,op_004,4.0,0.0,0.4166666666666667,0.21621621621621623,1.0,0.6666666666666666,0.15379999999999994,37,10,1.8829134915609431,20,2,0.5769,106.25,9497.89,0.0112,0.5
0xdd704b471041b806b65d04a3b48f5aa953811d06,0.4308219178082192,1,1,op_005,2.0,0.0,0.25,0.2054794520547945,1.0,1.0,0.0,73,6,3.6202450623306217,11,3,,-2.22,672.3,-0.0033,0.9863
0x4f1d5ae26fc31472966e951af3183308736d8de2,0.43061224489795924,1,1,op_001,146.0,0.0,0.25,0.20408163265306123,1.0,1.0,0.0,49,6,1.689441953507138,33,9,,-10.48,457.63,-0.0562,0.9167
0x2dc3aeb8c6ffa49d5fe9ea97f60fbc466a9819e0,0.4303191489361702,1,1,,,0.0,0.25,0.20212765957446807,1.0,1.0,0.0,94,6,4.443658102786214,15,9,,-1.36,284.37,-0.0048,0.6809
0x884215d3f189b3de644d2f1cbfaedd25d4fbdfa7,0.4302631578947368,1,1,,,0.0,0.625,0.03508771929824561,1.0,0.6666666666666666,0.0,57,15,1.6764716188360258,36,2,0.4286,11.38,333.49,0.0376,0.283
0x05204cf3bc1f16e0148ab57d7609e5a99d0dae9b,0.4302083333333333,1,1,op_001,146.0,0.0,0.4166666666666667,0.3125,1.0,0.6666666666666666,0.0,48,10,2.3417544452356065,29,2,0.6667,28.63,312.32,0.0917,0.9375
0xc24307db60e64be7a809f4f461ffd27a4f0b5e94,0.4300995024875622,1,1,,,0.0,0.5833333333333334,0.08955223880597014,1.0,0.6666666666666666,0.0,67,14,3.132827009080929,11,2,,-235.61,1145.66,-0.2057,0.5224
0xfa80a9dd5ad080973b69f5e636d5d371dce937ce,0.43,1,1,,,0.0,0.5833333333333334,0.08888888888888889,1.0,0.6666666666666666,0.0,45,14,3.3677968041172166,21,2,,20.25,5928.03,0.0036,1.0
0x161101872413304de85cabca45620e99337ef0ea,0.4297619047619048,1,1,,,0.0,0.4166666666666667,0.30952380952380953,0.75,1.0,0.0,42,10,3.1214706259027936,6,4,,-1.19,10.4,-0.1148,0.6667
0xd06f9b9147113082f59289e8c0354a08fa306719,0.42957746478873243,1,1,,,0.0,0.875,0.03051643192488263,1.0,0.3333333333333333,0.0,426,21,5.507493410427739,63,1,0.4898,682.62,8933.6,0.0764,0.5211
0x0b37e4dbfd5d1c6347eb4485ab8036721467f13a,0.42947154471544713,-1,1,,,0.0,0.3333333333333333,0.08536585365853659,1.0,1.0,0.0,82,8,7.054990431049224,19,3,0.0,5.28,255.92,0.0206,0.5854
0xef98c81d560325c8a57b9f63adc8ba5cda78b586,0.42926356589147285,1,1,,,0.0,0.7916666666666666,0.13953488372093023,1.0,0.3333333333333333,0.0,43,19,1.3708282989129659,37,1,0.25,-29.79,69.41,-0.4441,0.725
0xeb1d1cd1b31070fb34b1d1de20d700f59c9959b0,0.4291457286432161,-1,0,,,0.0,0.375,0.02763819095477387,1.0,1.0,0.0,398,9,7.272662438459962,174,3,0.0,30.79,12186.76,0.0026,0.9812
0x62a80db8763553295fcfcb94ba54c108f3022132,0.42882882882882883,1,1,,,0.0,0.8333333333333334,0.08108108108108109,1.0,0.3333333333333333,0.0,74,20,1.9292390348737918,59,1,,27.2,1077.3,0.0269,0.6471
0xbe0c5f6b2ace60b1fe4d380c89d72d6d1dfcebae,0.4285294117647059,1,1,,,0.0,0.625,0.023529411764705882,1.0,0.6666666666666666,0.0,85,15,2.4040999945719497,27,2,0.5,20.85,6492.65,0.0032,1.0
0xa6c0e2e49ef104cfa8a51f2a11ed377345064606,0.428525641025641,1,1,,,0.0,0.7916666666666666,0.1346153846153846,1.0,0.3333333333333333,0.0,52,19,1.7567883715000918,16,1,0.5,1.13,852.43,0.0013,0.4808
0xe9b1e78c0e5f3a6054fdeaeeee0a21ddf9b779d7,0.4282608695652174,1,1,,,0.0,0.875,0.021739130434782608,1.0,0.3333333333333333,0.0,46,21,1.353912473155322,30,1,0.6667,-43.8,1011.76,-0.0449,0.7045
0xf787b8a3a4c6990f48614a0b9af8422e3e7a1b63,0.42795358649789034,1,1,op_001,146.0,0.0,0.875,0.01969057665260197,1.0,0.3333333333333333,0.0,711,21,4.392032557277436,108,1,0.3609,3255.47,73677.3,0.0511,0.6169
0xa36bb1e078ea78fe278a7d30c4bab551281a1d89,0.42742424242424243,1,1,,,0.0,0.5416666666666666,0.06060606060606061,1.0,0.3333333333333333,0.6000000000000001,33,13,2.749446556037717,23,1,0.8,10.96,208.16,0.0614,0.3448
0x14420ef5e22bca7eb52942485e0f4d457ca633af,0.42738095238095236,1,1,,,0.0,0.8333333333333334,0.07142857142857142,1.0,0.3333333333333333,0.0,56,20,1.7506625193498169,29,1,0.4545,-14.41,117.08,-0.1231,0.4821
0x2c08671ca12008648a5ff81854cab4b1524e724f,0.4269736842105263,1,1,op_001,146.0,0.0,0.625,0.013157894736842105,1.0,0.6666666666666666,0.0,76,15,2.1736225084318472,28,2,,-47.89,432.51,-0.1107,0.75
0x6a498c2e5f4063e20277f1d16704974dd04059e0,0.4269230769230769,1,1,,,0.0,0.75,0.1794871794871795,1.0,0.3333333333333333,0.0,78,18,2.432986764160372,40,1,0.5,1.68,112.51,0.0164,0.493
0x93a127dc7f7531c36ce1421c8161d2dc1005980e,0.42689393939393944,1,1,,,0.0,0.8333333333333334,0.06818181818181818,1.0,0.3333333333333333,0.0,44,20,0.9422546762895933,22,1,0.6667,-6.91,82.2,-0.0913,0.525
0x142c9a340228b98280db4765666f913871e29ee5,0.4266666666666667,1,1,,,0.0,0.5833333333333334,0.4,1.0,0.3333333333333333,0.0,40,14,2.2068160364838065,24,1,0.5,25.33,65.43,0.3872,0.675
0x47830092e2e8ae9b284a7388872285fc7f2c9860,0.4265151515151515,1,1,,,0.0,0.5416666666666666,0.12121212121212122,1.0,0.6666666666666666,0.0,33,13,1.4207565170654555,28,2,,-3.19,33.0,-0.0966,0.697
0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,0.4258503401360544,1,1,,,0.0,0.3333333333333333,0.061224489795918366,1.0,1.0,0.0,49,8,2.1294999798466754,15,3,0.25,48.5,321.32,0.1509,0.7347
0x257981adb4dde0e3a34dc6339ab374a418b7ec02,0.4258310144927537,1,1,,,0.0,0.5833333333333334,0.10869565217391304,1.0,0.3333333333333333,0.4286000000000001,46,14,3.0753253325053804,18,1,0.7143,2.3,249.76,0.0092,0.3696
0x2936f9f863ba7325e283173710c5bd7762f26c5f,0.4254901960784314,1,1,,,0.0,0.3333333333333333,0.058823529411764705,1.0,1.0,0.0,34,8,2.3698425124870015,20,4,,-48.36,259.68,-0.1862,0.2059
0xc7324a8d3498e9fba1a0622b8aa1bd54449a45b3,0.42500000000000004,1,1,,,0.0,0.2916666666666667,0.1111111111111111,1.0,1.0,0.0,36,7,1.9257499353238976,12,3,0.6667,-12.43,135.7,-0.0916,0.6389
0xd39ae3a728fdeab65433c9b1f4c35e32503e94f0,0.42500000000000004,1,1,,,0.0,0.5833333333333334,0.05555555555555555,1.0,0.6666666666666666,0.0,54,14,1.566130195173784,41,2,0.0,-26.04,95.16,-0.2736,0.2593
0x67e9563d8df4ae79950d629ff23f056140bb7827,0.425,1,1,,,0.0,0.8333333333333334,0.05555555555555555,1.0,0.3333333333333333,0.0,72,20,2.081945916172993,51,1,0.75,31.85,113.35,0.2945,0.5362
0xb1445dc59cc7f144588f32bee661a734487a2c8c,0.42454545454545456,1,1,,,0.0,0.75,0.16363636363636364,1.0,0.3333333333333333,0.0,55,18,1.8350571977500751,21,1,,20.22,170.57,0.1331,0.6226
0x3dd1cf0515af12542488af04388404fb056e557e,0.42451923076923076,1,1,,,0.0,0.75,0.16346153846153846,1.0,0.3333333333333333,0.0,104,18,2.702669028811417,31,1,0.4054,-344.01,1598.09,-0.2165,0.3786
0x1f127e31717c8d74232fc4d5693e9236b49c9424,0.4244012121212121,1,1,,,0.0,0.7083333333333334,0.03636363636363636,1.0,0.3333333333333333,0.27279999999999993,55,17,2.6722672246385697,23,1,0.6364,198.95,1797.27,0.1107,0.4545
0xa3282d3e882501229c75d0caf134e62e3afb4977,0.4241935483870968,1,1,,,0.0,0.25,0.16129032258064516,1.0,1.0,0.0,62,6,3.02436163727853,34,9,,-25.9,2443.64,-0.0106,0.9355
0x5201cee493c5c30b206aee64fd9d67db0b2934c3,0.4240049751243781,1,1,,,0.0,0.7916666666666666,0.1044776119402985,1.0,0.3333333333333333,0.0,67,19,2.2944626437333957,23,1,0.0,35.99,3356.24,0.0107,1.0
0xfd64529b460989f4933ee89d548e8daec447877c,0.4236876640419947,1,1,,,0.0,0.7916666666666666,0.10236220472440945,1.0,0.3333333333333333,0.0,127,19,2.0173507615617274,32,1,,-26.86,275.26,-0.0976,0.4961
0x48180cfe026031c280ebdea2acad996867cde5de,0.4236842105263158,1,1,,,0.0,0.5,0.15789473684210525,1.0,0.6666666666666666,0.0,38,12,1.137360573061257,35,2,0.2857,26.19,126.38,0.2996,0.7273
0xe7329fbc1a37a5ffdae5adc815d3840064921613,0.42364864864864865,1,1,,,0.0,0.375,0.32432432432432434,1.0,0.6666666666666666,0.0,37,9,2.1841192202058544,14,2,,-7.67,54.07,-0.1418,0.6216
0x4eab8f099131be6f994d2ed299d565a36a673b41,0.4235507246376811,1,1,,,0.0,0.7916666666666666,0.10144927536231885,1.0,0.3333333333333333,0.0,69,19,3.6673551623881324,21,1,0.0,-14.9,103.08,-0.1445,0.4058
0x27559335c14d02fe3c070d78b04fefe7d2576eac,0.4231884057971015,1,1,op_001,146.0,0.0,0.5833333333333334,0.043478260869565216,1.0,0.6666666666666666,0.0,46,14,2.213337925968736,19,2,0.0,-11.46,331.42,-0.0346,0.7609
0x1d3075be966366fbb375341fe360f26956f491d6,0.42213178294573644,1,1,,,0.0,0.7083333333333334,0.06976744186046512,1.0,0.3333333333333333,0.19999999999999996,43,17,1.6355277099309693,11,1,0.6,-18.97,1010.07,-0.0188,0.4884
0x96c444be3b24552a514507c3032c6b2dd886e168,0.4220430107526882,1,1,,,0.0,0.6666666666666666,0.25806451612903225,1.0,0.3333333333333333,0.0,31,16,1.7856355039926488,25,1,0.5,-22.66,1038.76,-0.0252,0.963
0x8ead02ce460b8173074db5f350a7d4d39ee5f333,0.4212365591397849,1,1,,,0.0,0.7916666666666666,0.08602150537634409,1.0,0.3333333333333333,0.0,93,19,3.031793761568858,15,1,1.0,620.27,1336.38,0.4641,0.7634
0xdbf2d28b6ae27e75032c78af807936863a30f9f6,0.42095238095238097,1,1,op_001,146.0,0.0,0.5833333333333334,0.02857142857142857,1.0,0.6666666666666666,0.0,35,14,1.2919180735096465,16,2,,-9.4,73.75,-0.1274,0.6857
0xb3052a3a18613e8a3b310d8b28b7c96fbc913b41,0.42083333333333334,1,1,,,0.0,0.5416666666666666,0.08333333333333333,1.0,0.6666666666666666,0.0,36,13,1.5945129283414845,15,2,,7.96,60.75,0.1311,0.7222
0x213e1deb37695fb513e1110e6506220c37a75e0f,0.4201426024955437,1,1,op_001,146.0,0.0,0.4583333333333333,0.18983957219251338,1.0,0.6666666666666666,0.0,374,11,6.161230745083328,18,2,0.2625,-34.56,2677.51,-0.0135,0.4698
0xcf90817e46ec2098f1b1f4f5192db8adf64062b9,0.42,1,1,,,0.0,0.625,0.3,1.0,0.3333333333333333,0.0,30,15,1.107801382001311,23,1,0.0,-10.9,167.28,-0.0699,0.7143
0x26c4974923dc65d278cf8ac19518bbe080117ccc,0.419811320754717,1,1,,,0.0,0.75,0.1320754716981132,1.0,0.3333333333333333,0.0,53,18,1.5520960140510764,16,1,0.3333,-4.91,90.57,-0.0542,0.5283
0xf3d266c89086a6d58d033c1247aae1a2949c6efc,0.41958333333333336,1,1,,,0.0,0.7916666666666666,0.075,1.0,0.3333333333333333,0.0,40,19,1.313361217583466,27,1,0.75,24.16,362.45,0.0702,0.2812
0x5243207260054cabe7e9f0063951aae63a91e40e,0.41948051948051945,1,1,op_001,146.0,0.0,0.5,0.12987012987012986,1.0,0.6666666666666666,0.0,77,12,3.4543248830544053,11,2,,2.95,117.71,0.0251,0.7792
0x758df9f96b91e0fc9caf668a832c55b562fd9548,0.4193627450980392,1,1,,,0.0,0.7916666666666666,0.07352941176470588,1.0,0.3333333333333333,0.0,68,19,1.6786753666025065,32,1,0.4,5.19,124.67,0.0429,0.5538
0x1cffa9779734e48e48d1b3cb34a128731fffe0b6,0.41875000000000007,1,1,,,0.0,0.25,0.125,1.0,1.0,0.0,32,6,1.1765850477340907,32,3,,-60.94,143.6,-0.4394,0.1481
0xc8a4f72049aa2a24d5ca295c9c55288544d6fc0b,0.4175170068027211,1,1,,,0.0,0.5416666666666666,0.061224489795918366,1.0,0.6666666666666666,0.0,49,13,1.9234962315034636,46,2,,1.73,97.0,0.0178,0.6122
0xeb07e775f08b2ed34cc51d801994aae56c145b0f,0.4174242424242424,1,1,,,0.0,0.5416666666666666,0.06060606060606061,1.0,0.6666666666666666,0.0,33,13,2.2748460997459987,14,2,0.2308,-0.27,46.41,-0.0059,0.4545
0x1230a195c189558426f54de67f495a5258408e43,0.4167840375586854,1,1,op_002,4.0,0.0,0.5416666666666666,0.056338028169014086,1.0,0.6666666666666666,0.0,142,13,3.971635321358003,23,2,,-67.37,827.28,-0.0814,0.831
0xdecc9db326de1c8b6861df9535d060fcd8927be8,0.4166666666666667,1,1,,,0.0,0.7916666666666666,0.05555555555555555,1.0,0.3333333333333333,0.0,36,19,2.0216917765180393,19,1,0.0,1.01,75.04,0.0135,0.5
0xbc8060eecaa89b302acda293eef5140c873f56a7,0.41653645833333336,-1,1,,,0.0,0.7916666666666666,0.0546875,1.0,0.3333333333333333,0.0,128,19,3.6990348026776343,82,1,1.0,-184.11,184.11,-1.0,0.0
0x81035115a389a085e36255e5cb9b9ab8ee3723a1,0.41651333333333335,1,1,,,0.0,0.7083333333333334,0.044444444444444446,1.0,0.3333333333333333,0.18179999999999996,135,17,2.893023806946397,56,1,0.5909,-165.59,1143.19,-0.1449,0.2519
0x66c6be0d0ead3d6e9ef249c8e529465f24d2ffa9,0.4163636363636364,1,1,op_006,12.0,0.0,0.5,0.10909090909090909,1.0,0.6666666666666666,0.0,55,12,2.5413973801398173,17,2,,-3.43,57.55,-0.0596,0.7818
0x6de1ce34456fc08f8236778467a513cc5fc85301,0.4162162162162162,1,1,,,0.0,0.5,0.10810810810810811,1.0,0.6666666666666666,0.0,37,12,3.814518279925019,15,2,,4.16,48.25,0.0862,0.9459
0x73e780f4b97209e80f6b9e04e460591adf418b59,0.4158823529411765,1,1,,,0.0,0.5,0.10588235294117647,1.0,0.6666666666666666,0.0,85,12,2.7098936906250524,43,2,0.5,45.0,470.28,0.0996,0.4634
0xe1a757b1ff951e9fe9a7c7347596274325c89c23,0.41578947368421054,1,1,,,0.0,0.75,0.10526315789473684,1.0,0.3333333333333333,0.0,133,18,3.1851078059795297,45,1,0.5,85.74,2659.85,0.0322,0.4135
0x1631860a7c6a9abd3585feb37e5a7d9ab8a1e954,0.41578947368421054,1,1,,,0.0,0.75,0.10526315789473684,1.0,0.3333333333333333,0.0,38,18,1.7144671239074887,18,1,,-6.05,42.47,-0.1497,0.5
0x3e287751e34e1e87ea6398ff9b423061ee0d4983,0.4151515151515151,1,1,,,0.0,0.7916666666666666,0.045454545454545456,1.0,0.3333333333333333,0.0,66,19,2.1148559894628054,54,1,0.5,11.75,700.87,0.0171,0.7077
0xde2a77829987177d762df5d7c4921b61a63dfac1,0.41510416666666666,1,1,,,0.0,0.7083333333333334,0.15625,1.0,0.3333333333333333,0.0,32,17,1.408322079074247,14,1,0.0,1.98,508.21,0.0039,0.4375
0x325e65535b067012fa66fbb5e0f62b5fe0c15308,0.4144230769230769,1,1,,,0.0,0.5,0.09615384615384616,1.0,0.6666666666666666,0.0,52,12,1.455031898243168,24,2,0.4,-11.92,283.78,-0.0462,0.4898
0xf5da52f3dcfb924e06fde8d5948ad477e7fe27b7,0.4144030303030303,1,1,,,0.0,0.4583333333333333,0.09090909090909091,1.0,0.6666666666666666,0.09099999999999997,44,11,3.99456870662088,10,2,0.5455,36.68,656.05,0.0559,0.5455
0xad42a6cd7cabd0657fa3e24e2fbc0b642a9ac918,0.4128787878787879,1,1,,,0.0,0.7916666666666666,0.030303030303030304,1.0,0.3333333333333333,0.0,66,19,2.2746411162987292,20,1,0.3333,6.41,865.02,0.0087,0.4259
0x2eef3a18bc771827af0649a81aa54148a8e8eaca,0.4127450980392157,-1,1,,,0.0,0.4166666666666667,0.5294117647058824,1.0,0.3333333333333333,0.0,34,10,1.2560443660523966,30,1,1.0,-5.1,72.29,-0.0706,0.3235
0x404f12a10b2d2ea267023a97299b3690df13f2a1,0.41260162601626016,1,1,,,0.0,0.16666666666666666,0.1951219512195122,1.0,1.0,0.0,41,4,2.764430969882078,32,6,,-72.11,770.74,-0.0936,0.9756
0x3d4def6d334218ebe60c65af5b72487a86617fdb,0.41257333333333335,1,1,,,0.0,0.2916666666666667,0.06666666666666667,0.625,1.0,0.6923999999999999,30,7,3.4117391636472885,5,3,0.8462,1.9,184.93,0.0103,0.4
0xe2179fcf99f4ba76092716110e1c87229bcf9cbd,0.4125,1,1,op_006,12.0,0.0,0.5,0.08333333333333333,1.0,0.6666666666666666,0.0,48,12,2.0645995216584727,20,2,,-6.87,48.0,-0.1431,0.6667
0x466ca4b0f5eadf1f58dc3d037bd364bada2905f0,0.41235632183908044,1,1,,,0.0,0.4583333333333333,0.13793103448275862,1.0,0.6666666666666666,0.0,58,11,3.702985938218653,16,2,0.3333,-10.65,84.12,-0.1361,0.7273
0xdbc4b55d87334263e9695071070b085de98635e3,0.4123156342182891,1,1,,,0.0,0.5416666666666666,0.02654867256637168,1.0,0.6666666666666666,0.0,113,13,5.253838925605201,14,2,,-124.19,741.17,-0.1676,0.4867
0xaa37cd67919ba9a1ef9d44157cbfca373e48d346,0.4122549019607843,-1,1,,,0.0,0.20833333333333334,0.47058823529411764,1.0,0.6666666666666666,0.0,51,5,1.3964954519281125,50,2,0.2632,9.86,3705.13,0.0029,1.0
0x2dbae7438b292f52f79091cdf5fc83169de45b01,0.41224489795918373,1,1,op_001,146.0,0.0,0.25,0.08163265306122448,1.0,1.0,0.0,98,6,2.8134241478697444,12,7,,-33.57,216.58,-0.155,0.6327
0x4a36bf39d1f6eed59592c4e136ce975ed00227be,0.41203703703703703,1,1,,,0.0,0.7916666666666666,0.024691358024691357,1.0,0.3333333333333333,0.0,81,19,1.9356888168792934,69,1,0.25,48.26,2498.46,0.0202,0.9481
0xb34d8f3bd39e00f7a32600fe0ef35e48e3f4e1bd,0.4115942028985507,1,1,op_001,146.0,0.0,0.7916666666666666,0.021739130434782608,1.0,0.3333333333333333,0.0,184,19,3.4395898654103525,26,1,0.25,-57.36,563.32,-0.1018,0.5272
0xf6c3955366511ad8d06b7017e5f65152deea5928,0.4114583333333333,1,1,,,0.0,0.6666666666666666,0.1875,1.0,0.3333333333333333,0.0,48,16,2.8541006747646724,13,1,0.1765,33.16,7589.04,0.0047,0.8043
0x8327086e3e0ffed7dd41711b139a0d4f8afb577d,0.41141304347826085,1,1,,,0.0,0.5,0.07608695652173914,1.0,0.6666666666666666,0.0,92,12,3.192592260014155,30,2,1.0,-126.78,815.02,-0.1555,0.3913
0x131d1514d3453bd0958fc6340bbfbd9e80652a50,0.41096491228070176,1,1,,,0.0,0.4166666666666667,0.18421052631578946,1.0,0.6666666666666666,0.0,38,10,2.2429466034465713,12,2,,11.36,3012.82,0.0038,1.0
0x03805a13a0b3e058f55f6c6af95389d4f431073d,0.41075757575757577,1,1,op_001,146.0,0.0,0.20833333333333334,0.12727272727272726,1.0,1.0,0.0,55,5,0.901266909231196,11,10,,0.0,444.96,,
0x1ef6c4dfb566b63060010b0c22a7c1cf334e1174,0.4104166666666667,1,1,,,0.0,0.7083333333333334,0.125,1.0,0.3333333333333333,0.0,32,17,2.351321463142658,16,1,0.3333,0.56,36.98,0.0248,0.5
0x3b827225ca3163c5e5904e426f44595a433eb217,0.41021505376344086,1,1,,,0.0,0.5833333333333334,0.2903225806451613,1.0,0.3333333333333333,0.0,31,14,1.2248076955227836,28,1,1.0,6.26,79.13,0.082,0.7
0xad71892d61bfa41d75a50d1aa838d91fae6305cd,0.41,1,1,,,0.0,0.5,0.06666666666666667,1.0,0.6666666666666666,0.0,30,12,2.0054250947207697,14,2,0.3333,-65.33,177.95,-0.3671,0.3333
0xbb1af6fc4f5f5c7a96b9a5463e197544b3511e6d,0.4095744680851064,1,1,,,0.0,0.75,0.06382978723404255,1.0,0.3333333333333333,0.0,47,18,1.453488211371067,40,1,0.4444,25.69,115.54,0.2264,0.5652
0x06aee0ecab8f1b205185559b38fae5ffb5100a09,0.4091954022988506,1,1,,,0.0,0.6666666666666666,0.1724137931034483,1.0,0.3333333333333333,0.0,58,16,3.229261697090937,34,1,0.1429,22.75,1608.08,0.0152,0.9464
0x8fb431f5057112cfdb0e7f566b4b687cb69cb9ed,0.408768115942029,1,1,,,0.0,0.4166666666666667,0.036231884057971016,1.0,0.6666666666666666,0.19999999999999996,138,10,4.941679719113825,35,2,0.6,1055.64,3133.06,0.3369,0.471
0x7ce736a46ac6b6729b0cf29070a9317bb20acfaa,0.4085714285714286,1,1,,,0.0,0.25,0.05714285714285714,1.0,1.0,0.0,35,6,2.168753652893266,11,4,,-47.93,47.93,-1.0,0.0
